Nombre,Apellido,Género,Edad,Endeudamiento,Tipo de pensionista,Delito de mayor gravedad ,Cantidad de hijos,Lugar de residencia,Participación en un voluntariado,Estado civil,Participación anterior,Fumador,Preferencia viaje,Pension anual,Años tributados,Maltrato,Discapacidad
Candelario,Blasco,male,81,False,2,0,2,1,False,3,False,0,4,17393,40,False,0
Fortunata,Guillén,female,61,True,2,0,2,1,True,3,False,0,1,11279,30,False,0
Micaela,Calzada,female,78,False,4,0,2,1,True,3,False,0,3,24899,41,False,3
Ana Sofia,Narváez,unknown,80,False,1,0,1,1,True,2,False,0,5,20693,42,False,0
Ambrosio,Navas,male,59,False,6,0,2,1,False,2,True,0,3,26234,36,False,0
Bernarda,Escribano,female,71,False,6,0,2,1,True,2,False,0,1,42192,36,False,3
Otilia,Grande,female,75,False,6,0,1,2,True,1,False,0,3,14553,17,False,0
Maxima,Madrigal,unknown,66,False,3,2,0,1,True,3,False,0,2,18523,43,False,3
Clemente,Bilbao,male,80,False,2,0,2,1,False,3,False,0,4,19652,40,False,0
Anastasia,Luque,female,100,False,4,0,0,1,True,3,False,0,4,16265,40,False,0
Berta,Mendizábal,female,64,False,2,0,2,1,True,2,False,0,2,13051,44,False,0
Marianela,Zurita,female,66,False,6,0,1,1,False,3,True,0,4,17391,39,False,0
Gregorio,Miguel,male,98,True,2,0,1,1,True,2,False,0,2,20318,39,False,0
Liliana,Salazar,female,73,False,3,0,2,2,False,1,False,0,4,19131,40,False,2
Mohamed,Salom,male,76,False,6,0,2,1,False,2,False,1,5,19669,41,False,0
Sosimo,Flores,unknown,70,True,1,0,1,2,False,2,False,0,4,27726,42,False,0
Marita,Cadenas,female,69,True,3,0,0,1,True,1,False,0,3,20950,43,False,3
Urbano,Diez,male,70,True,5,0,1,1,False,2,False,0,3,37865,41,False,0
Esteban,Olivares,male,79,False,4,0,0,1,False,1,True,0,3,19275,36,False,3
Prudencio,Andreu,male,73,False,5,0,1,4,False,2,False,0,1,41491,36,False,0
Teresita,Burgos,female,78,False,1,0,2,1,True,1,False,0,5,15885,38,False,0
Leire,Exposito,female,74,True,1,0,0,1,False,1,True,0,4,21784,39,False,0
Carmela,Casal,female,59,True,4,0,0,4,False,3,False,0,2,26876,40,False,0
Josefina,Manjón,female,66,False,2,0,3,1,False,2,False,0,3,22546,37,False,0
Delia,Bonet,female,68,False,4,0,2,1,False,2,False,0,1,16428,23,False,2
Angela,Valentín,female,65,False,2,0,2,4,False,2,False,0,2,23250,42,False,0
Prudencio,Soriano,male,59,False,4,0,2,1,True,2,False,0,1,11428,42,False,0
Jordan,Páez,male,64,False,1,0,1,1,False,2,False,1,1,11194,40,False,0
Isidora,Carvajal,female,64,True,4,0,2,2,True,1,False,0,5,17456,44,False,2
Pablo,Jove,male,76,False,2,0,2,1,False,3,False,0,3,17648,44,False,3
Gracia,Gomis,female,73,False,3,0,3,1,False,2,False,0,2,22192,40,False,0
Ambar,Manzano,unknown,60,False,3,0,1,1,False,2,False,0,1,13668,36,False,0
Concepcion,Pont,unknown,99,False,6,0,4,1,False,3,False,0,3,13346,42,False,0
Carla,Huertas,female,65,False,6,0,0,1,True,1,False,0,4,11440,33,False,0
Caridad,Roselló,female,58,False,5,0,2,1,False,2,False,0,3,11211,43,False,0
Rafael,Palma,male,66,False,5,0,2,1,False,3,False,1,3,13744,42,False,0
Jose Ramon,Otero,unknown,68,False,4,0,2,2,False,2,False,0,3,32259,42,False,3
Segismundo,Enríquez,unknown,60,False,6,2,2,1,False,2,True,0,1,21764,22,False,2
Morena,Flor,female,79,False,6,0,2,2,False,2,False,0,2,11336,44,False,0
Ulises,Soler,male,73,False,4,0,1,2,False,3,False,0,3,19690,34,False,0
Eladio,Mancebo,male,72,False,1,0,2,2,True,2,False,1,2,12797,38,False,2
Feliciano,Benavente,male,64,False,2,0,3,1,False,2,False,0,4,23961,40,False,2
Maribel,Olmedo,female,63,False,4,0,8,1,False,3,False,1,4,17408,36,False,0
Luis Miguel,Saldaña,unknown,75,False,5,0,2,1,False,2,False,0,5,15760,15,False,3
Rocio,Mora,unknown,60,True,6,0,2,1,False,2,False,0,1,14638,15,False,0
Aaron,Casals,male,75,False,4,0,2,1,False,2,False,0,3,16420,41,False,0
Ingrid,Prat,female,58,True,5,0,2,1,True,2,False,0,2,16589,19,False,0
Octavio,Carmona,male,65,False,1,0,1,4,False,2,False,0,3,21071,41,False,0
Gregorio,Campoy,male,60,False,4,0,2,1,False,3,False,0,4,29199,41,False,0
Daniela,Maza,female,64,False,1,0,0,1,False,2,False,0,1,18624,15,False,0
Rosario,Abril,male,73,False,3,0,0,1,True,3,False,0,2,13738,42,False,0
Damian,Llamas,male,62,False,2,0,0,1,False,2,False,0,3,15413,35,False,0
Paloma,Rincón,female,79,False,5,0,2,1,True,2,False,0,4,14303,41,False,0
Haroldo,Bautista,unknown,59,True,2,0,3,1,False,2,False,0,2,18031,38,False,3
Lupe,Gutierrez,mostly_female,77,False,4,0,5,1,False,2,False,0,2,15178,42,False,0
Jose Maria,Llobet,unknown,68,False,4,0,0,1,False,1,False,0,2,17143,40,False,0
Tomas,Barranco,male,63,False,2,0,0,1,True,2,False,0,4,20006,35,False,3
Adelaida,Rocha,female,72,False,4,0,2,1,False,2,True,0,3,21506,22,False,0
Nieves,Cabo,female,67,False,4,0,1,1,False,1,False,0,3,22925,42,False,2
Juan Antonio,Uría,unknown,78,False,1,0,0,4,True,2,False,0,4,20954,44,False,0
Cebrian,Arroyo,unknown,61,True,2,0,8,2,False,2,True,0,2,26107,44,False,3
Lucio,Santamaría,male,74,False,6,0,2,1,False,2,False,0,2,17423,33,False,3
Ana,Azorin,female,82,True,1,0,3,1,False,2,False,0,3,12908,29,False,0
Selena,Dueñas,female,71,False,1,0,5,1,True,2,False,0,1,12279,40,False,0
Pacifica,Castejón,female,60,False,2,0,2,6,False,2,False,0,5,31941,25,False,3
Fortunata,Mir,female,69,False,4,0,0,4,False,2,False,0,4,15871,40,False,0
Rosendo,Barral,male,67,False,6,0,2,2,False,2,False,0,4,24172,31,False,0
Angelina,Luna,female,64,False,3,0,2,1,False,1,False,0,1,16037,28,False,3
Agata,Atienza,female,75,False,2,0,2,4,True,3,False,1,3,16014,43,False,2
Jesus,Martinez,mostly_male,79,False,2,0,1,1,True,1,False,0,2,18541,41,False,0
Tatiana,Saura,female,71,False,3,0,0,1,False,2,False,0,5,19027,44,False,0
Hugo,Cuadrado,male,75,False,6,0,2,1,True,1,False,0,3,29955,38,False,0
Paola,Suarez,female,79,True,5,0,2,1,True,2,False,0,4,18158,42,False,0
Rosario,Pou,male,66,False,4,0,1,1,False,3,True,0,1,11267,42,False,3
Lilia,Casanovas,female,69,True,6,0,1,2,False,2,False,0,3,15737,43,False,1
Edu,Vicens,unknown,58,False,5,0,2,1,False,2,False,1,2,14644,43,False,0
Mario,Toro,male,70,False,1,0,2,1,True,3,False,0,3,14932,34,False,0
Mar,Alvarez,female,58,False,3,0,2,1,True,2,True,0,5,21478,27,False,0
Baltasar,Moll,male,67,False,1,0,8,4,False,3,False,1,2,13336,32,False,0
Albino,Baró,male,68,False,6,0,1,1,False,2,False,0,3,14339,42,False,0
Raquel,Toledo,female,63,False,6,0,2,1,True,2,False,0,1,23220,32,False,0
Flora,Vara,female,69,False,1,0,2,1,True,2,False,0,4,21394,15,False,2
Bernabe,Sáez,unknown,75,False,2,0,2,4,True,3,True,0,1,21629,17,False,0
Encarnacion,Nadal,unknown,74,False,2,0,1,1,False,2,True,0,1,15099,30,False,0
Milagros,Reguera,female,64,False,6,0,1,1,False,2,False,0,4,26598,24,False,0
Ariadna,Menendez,female,73,True,1,0,0,1,False,2,False,0,4,18467,16,False,3
Blanca,Lopez,female,65,False,3,0,2,1,True,3,False,0,4,21481,42,False,0
Eufemia,Gisbert,female,62,False,1,0,0,1,False,3,False,0,4,23517,41,False,2
Ismael,Sierra,male,78,False,6,0,1,1,False,1,False,0,4,16952,43,False,0
Adelardo,Barros,unknown,63,False,6,2,2,1,True,2,False,0,4,21019,44,False,0
Alfonso,Castelló,male,76,False,1,0,2,1,False,3,False,0,1,12346,42,False,2
Ambrosio,Campillo,male,82,False,2,0,2,1,False,2,False,0,2,14657,42,False,1
Guiomar,Bertrán,female,73,False,5,0,5,1,False,2,False,0,4,18030,39,False,0
Perla,Serra,female,83,False,6,0,0,1,False,3,True,0,3,15003,41,False,0
Guiomar,Blázquez,female,58,False,1,0,2,4,False,2,False,0,4,23130,41,False,0
Belen,Merino,unknown,64,False,2,0,2,4,True,3,False,0,3,27302,29,False,0
Claudia,Reig,female,62,False,6,0,1,4,False,2,True,0,4,20261,38,False,0
Salvador,Sastre,male,65,False,4,0,1,1,False,1,False,0,4,41224,41,False,0
Africa,Aguilera,unknown,69,False,2,0,8,1,False,2,False,0,5,22890,40,False,0
Fatima,Ramírez,female,68,False,5,0,2,4,False,1,False,0,4,34979,18,False,0
Eustaquio,Téllez,male,71,False,5,0,1,2,False,2,False,0,2,15407,35,False,1
Jose,Corbacho,male,75,False,3,0,1,1,False,2,True,0,2,18532,35,False,0
Begona,Donoso,unknown,62,True,2,0,2,1,True,3,False,0,2,19666,42,False,3
Natividad,Palma,female,66,False,1,0,0,1,False,2,False,0,1,19768,43,False,0
Estrella,Marqués,female,60,False,1,0,2,1,False,2,False,0,1,24513,41,False,1
Clementina,Jaén,female,66,False,6,0,0,1,True,2,True,0,1,19130,30,False,0
Gala,Uribe,female,61,False,2,0,2,1,False,3,False,0,3,11167,30,False,0
Candida,Benavides,female,82,False,4,0,0,1,True,2,True,0,4,23263,38,False,0
Goyo,Sales,unknown,60,False,6,0,3,1,False,2,False,0,4,40608,38,False,0
Joaquin,Seguí,unknown,59,False,4,0,1,1,True,2,False,0,5,15837,44,False,0
Susanita,Infante,unknown,63,False,2,0,0,1,False,3,False,0,2,13443,33,False,0
Leonor,Requena,female,70,True,2,0,2,2,False,3,False,0,1,10981,42,False,0
Ismael,Dalmau,male,80,False,5,0,2,1,False,2,False,0,1,15897,20,False,3
Anibal,Aguilera,male,72,False,6,0,2,1,False,2,True,0,3,13377,40,False,0
Desiderio,Porta,male,84,False,6,0,2,1,True,3,False,0,4,15251,40,False,2
Casemiro,Casares,unknown,70,False,6,0,0,1,True,2,True,0,1,12396,42,False,0
Jose Miguel,Almagro,unknown,68,False,1,3,0,1,False,2,True,0,3,24315,36,False,3
Arsenio,Zabala,male,77,False,6,0,0,2,False,3,False,0,4,11513,42,False,0
Luis,Lluch,male,80,True,3,0,1,4,True,2,False,0,2,18346,21,False,2
Jordi,Escobar,male,81,False,6,0,2,1,False,1,False,0,3,29000,35,False,0
Marc,Amorós,male,98,False,6,0,2,1,False,2,True,0,5,20415,42,False,0
Isa,Lamas,female,65,False,3,0,5,1,True,2,False,0,5,20513,44,False,0
Julie,Pelayo,female,59,False,5,0,2,1,True,2,True,0,1,20823,43,False,0
Oriana,Albero,female,72,False,4,0,2,4,False,2,False,0,1,21223,44,False,0
Ambar,Gallego,unknown,65,False,4,0,0,1,False,2,False,0,2,13675,44,False,0
Ruben,Barco,male,77,False,6,0,1,1,False,2,False,0,3,20544,41,False,0
Lara,Viana,female,65,False,2,0,2,1,False,2,False,0,2,19190,36,False,0
Che,Pujol,andy,64,False,1,0,2,4,True,3,False,0,4,15714,43,False,3
Venceslas,Pozuelo,unknown,66,False,5,0,4,4,False,2,False,0,4,14557,41,False,0
Abril,Zamorano,unknown,63,False,4,0,1,1,False,1,False,0,3,18127,43,False,0
Sandalio,Tejera,male,62,False,2,0,2,1,False,1,True,0,3,12708,36,False,3
Fernanda,Cabeza,female,77,False,5,0,0,1,True,3,False,0,4,22855,21,False,2
Milagros,Grande,female,74,False,1,0,0,1,False,2,False,0,1,19243,43,False,1
Genoveva,Enríquez,female,59,False,1,0,2,1,True,2,False,0,4,17187,30,False,1
Cebrian,Avilés,unknown,65,True,5,0,1,1,False,3,True,0,1,11648,29,False,3
Nelida,Santamaria,unknown,58,True,6,0,1,1,True,2,False,0,5,15256,41,False,0
Andrea,Ariño,female,68,False,3,0,0,2,False,2,False,0,2,12216,23,False,3
Aaron,Ruiz,male,59,False,6,0,0,4,True,1,False,0,1,21284,40,False,3
Jose Manuel,Sáez,unknown,66,False,3,0,1,1,False,2,False,0,4,13276,40,False,0
Guiomar,Yáñez,female,63,False,1,0,2,1,False,2,False,1,1,29655,44,False,0
Francisco,Alcalde,male,63,False,2,0,2,4,True,2,False,0,3,19414,27,False,1
Amalia,Barrena,female,77,False,2,0,2,1,False,2,False,0,3,21316,41,False,0
Guadalupe,Duque,female,78,False,4,0,1,4,True,2,False,0,4,16024,40,False,0
Susana,Cardona,female,99,False,6,0,1,1,False,1,False,0,4,16182,44,False,0
Nerea,Ramirez,female,68,True,3,0,6,1,False,1,False,0,2,14339,43,False,3
Estefania,Cózar,female,79,True,4,0,1,1,False,2,True,1,5,11204,35,False,2
Chelo,Machado,female,59,False,1,0,1,1,False,2,False,0,2,12334,43,False,3
Maria,Huerta,female,73,False,4,0,2,1,True,2,False,0,3,35940,40,False,0
Dionisio,Izquierdo,male,62,True,5,0,2,4,False,2,False,0,5,21126,19,False,0
Sarita,Vizcaíno,female,83,True,4,0,2,1,True,3,False,0,1,19578,43,False,0
Ernesto,Luna,male,78,False,4,0,2,1,False,2,False,0,3,16450,32,False,3
Sonia,Santamaria,female,71,True,5,0,4,1,True,1,False,0,4,21193,40,False,0
Benito,Armas,male,72,False,6,0,5,1,False,2,False,0,3,15713,39,False,0
Ciriaco,Leon,male,63,False,2,0,1,1,False,2,False,0,2,31957,39,False,0
Amanda,Beltrán,female,77,False,6,0,1,1,False,2,False,0,2,18078,34,False,0
Ana Sofia,Guzman,unknown,69,False,5,0,1,2,True,2,False,0,2,13149,29,False,0
Amilcar,Martinez,male,65,False,2,0,2,1,False,2,False,0,3,25943,41,False,0
Bernabe,Dávila,unknown,62,False,2,0,1,1,True,3,False,0,3,25623,40,False,3
Roldan,Tejera,unknown,73,False,5,0,2,1,True,2,False,0,3,20814,27,False,3
Tamara,Castellanos,female,65,False,4,0,6,1,False,2,False,0,3,16219,40,False,3
Candida,Saldaña,female,82,False,1,0,2,1,False,3,False,0,3,19143,30,False,0
Ruperto,Sevillano,unknown,88,True,5,0,2,4,True,2,False,0,3,17367,35,False,0
Mirta,Baena,female,73,False,6,0,2,4,False,2,False,0,2,19428,40,False,1
Celia,Feliu,female,59,False,2,0,2,4,False,2,False,1,1,16471,44,False,0
Alvaro,Segovia,male,72,False,6,0,3,1,False,2,True,0,1,24356,37,False,0
Juliana,Carrera,female,64,False,2,0,1,1,False,2,False,0,4,12262,41,False,0
Basilio,Pereira,male,84,False,4,0,2,1,False,2,False,0,4,14423,44,False,0
Candida,Casas,female,71,False,4,0,2,4,False,2,False,0,5,20420,42,False,3
Ricarda,Asenjo,female,67,False,6,0,2,1,True,1,False,0,4,18194,43,False,0
Tito,Paredes,male,64,False,1,0,1,1,False,2,False,0,5,25491,42,False,3
Dolores,Juan,female,67,False,4,0,3,1,False,2,False,0,4,13354,34,False,0
Salud,Morata,female,68,False,4,0,1,1,False,1,False,0,4,17889,43,False,3
Leticia,Mayo,female,63,False,3,0,6,6,False,3,False,0,2,21082,43,False,0
Rogelio,Ariño,male,68,False,1,0,2,2,False,3,False,0,2,29542,36,False,0
Ignacio,Arellano,male,58,False,5,0,1,1,True,3,False,0,3,16680,36,False,3
Jorge,Company,male,83,True,2,2,2,1,True,1,False,0,5,25875,42,False,0
Lina,Valbuena,female,59,False,2,0,0,1,False,3,False,0,4,14285,21,False,0
Fabiola,Colomer,female,79,False,4,0,5,2,False,3,False,0,2,26018,42,False,2
Victor,Luz,male,64,False,5,0,1,1,False,3,False,0,4,11343,43,False,0
Santiago,Carpio,male,66,False,2,0,4,1,False,3,True,0,1,15695,40,False,0
Ignacia,Alemán,female,73,False,6,0,3,1,False,2,False,0,3,23831,44,False,0
Hilda,Huertas,female,64,False,2,0,2,1,True,2,False,0,3,20854,43,False,0
Antonio,Amador,male,71,False,4,0,2,1,False,3,False,0,2,19029,44,False,0
Amado,Jaén,male,66,False,5,0,1,4,False,3,False,0,4,20597,42,False,0
Nico,Marti,male,76,False,1,0,0,4,True,3,False,0,4,17912,17,False,3
Candido,Bas,male,64,False,3,0,2,1,False,2,False,1,5,14545,43,False,0
Juanita,Bonet,female,70,True,2,2,5,4,True,2,True,0,4,18028,43,False,3
Reynaldo,Portillo,male,69,False,2,0,2,1,False,2,False,0,4,18708,42,False,0
Azahara,Rincón,unknown,58,True,2,0,2,1,False,2,True,0,3,21681,38,False,0
Leopoldo,Burgos,male,71,True,5,0,2,4,False,2,True,0,1,11136,24,False,0
Candelaria,Bueno,female,82,False,2,0,2,1,True,3,False,0,4,15508,41,False,0
Alondra,Torrent,female,65,False,1,0,0,4,False,3,False,0,1,21344,29,False,3
Ana Sofia,Arnau,unknown,69,False,4,0,2,1,False,2,False,0,5,19517,34,False,0
Concepcion,Sarabia,unknown,67,False,2,0,0,2,False,3,False,0,4,21454,26,False,0
Albino,Landa,male,76,False,6,0,0,1,False,2,False,0,1,20440,42,False,0
Ainara,Mendizábal,female,74,False,4,0,6,1,False,1,True,0,4,15720,27,False,0
Asuncion,Aparicio,unknown,64,False,4,0,0,1,True,3,True,0,3,18660,44,False,0
Felipe,Bernal,male,79,False,4,0,0,4,True,3,False,0,2,15984,40,False,3
Jordi,Bejarano,male,59,False,6,0,2,1,False,3,False,0,1,19406,27,False,0
Bernardino,Becerra,male,64,False,3,0,2,4,False,2,True,0,4,14649,39,False,0
Elpidio,Tello,male,67,False,2,0,0,4,True,3,False,0,5,18082,41,False,0
Reynaldo,Ribas,male,74,False,6,0,2,1,False,2,False,0,4,16303,40,False,0
Ruperta,Castilla,female,82,True,1,2,2,4,False,2,False,1,3,17016,44,False,0
Petrona,Pastor,female,58,False,5,0,2,4,False,3,False,0,1,29831,42,False,0
Moises,Palomar,male,61,False,4,0,1,1,True,2,True,0,4,23830,35,False,0
Dulce,Pedro,female,59,True,3,0,1,1,False,3,False,0,3,26500,42,False,3
Chucho,Alfonso,unknown,59,False,5,0,8,4,True,2,False,0,1,16454,42,False,0
Elpidio,Rincón,male,69,False,4,0,0,1,True,2,False,0,3,23031,44,False,0
Fidel,Campillo,male,64,True,3,0,6,1,False,3,False,0,3,20210,43,False,0
Felipa,Donaire,female,62,False,2,0,2,1,False,2,False,0,5,21301,40,False,0
America,Tudela,female,82,False,2,0,2,4,True,2,False,1,4,14153,38,False,0
Brigida,Borrell,female,67,False,5,0,4,1,True,2,False,0,2,19273,17,False,0
Samuel,Tejero,male,75,False,2,0,0,1,True,3,False,0,2,17357,40,False,0
Isidora,Cerro,female,62,False,5,0,0,1,False,1,False,0,1,15708,42,False,3
Lucio,Expósito,male,62,True,5,0,2,1,False,2,False,0,1,17389,38,False,0
Custodio,Borrell,male,77,True,5,0,2,1,False,2,False,0,4,23677,42,False,0
Anita,Leiva,female,71,False,6,0,2,1,True,1,False,0,1,20588,44,False,0
Victor,Ferrán,male,72,True,1,0,0,1,True,2,True,0,5,16865,16,False,0
Evita,Castro,female,74,True,5,0,2,1,False,2,False,0,5,17930,40,False,0
Milagros,Vazquez,female,79,False,3,0,1,1,False,2,False,0,4,27431,40,False,0
Eliseo,Mas,male,84,False,4,0,2,1,False,2,False,2,1,12518,23,False,0
Gerardo,Lara,male,78,False,4,0,0,1,False,2,False,0,3,27145,40,False,0
Leandro,Llanos,male,62,False,5,0,0,4,True,3,False,0,1,20209,38,False,0
Edelmiro,Hoyos,male,61,False,1,0,2,1,False,2,False,0,3,33542,42,False,0
Conrado,Reig,male,59,False,2,0,0,1,True,3,False,0,1,11445,30,False,3
Maxi,Chacón,mostly_female,60,True,4,0,4,4,False,2,False,0,5,21274,29,False,3
Vicenta,Palomo,female,71,True,5,2,5,1,False,1,False,0,1,31638,40,False,3
Eloy,Bernal,male,59,False,4,0,1,1,False,3,False,0,1,17639,40,False,0
Rita,Pou,female,82,False,4,0,2,1,True,2,True,0,4,18021,44,False,0
Manolo,Tena,male,74,True,3,0,1,1,False,3,False,0,1,12841,41,False,0
Maria Belen,Carretero,unknown,79,False,3,0,1,1,False,2,False,0,4,25505,31,False,2
Teresa,Vall,female,61,False,1,0,2,1,False,2,False,1,4,23635,41,False,2
Silvio,Naranjo,male,65,True,3,0,2,1,False,2,False,0,3,30021,44,False,3
Isabela,Trillo,female,70,False,3,0,1,1,True,3,True,0,3,18960,41,False,0
Cirino,Cuenca,male,60,False,2,0,2,6,False,3,False,0,4,31880,38,False,0
Olga,Solera,female,66,False,1,0,1,4,True,2,False,0,2,19877,41,False,0
Roldan,Gabaldón,unknown,70,False,3,0,0,1,False,2,False,0,1,20678,43,False,0
Martirio,Feijoo,male,61,False,1,0,0,1,False,2,True,0,2,19666,35,False,0
Eloisa,Cuervo,female,91,True,1,0,2,4,False,2,False,0,4,22120,41,False,0
Baltasar,Campos,male,74,False,2,0,2,4,False,2,False,0,1,22711,42,False,2
Cesar,Cabrero,male,78,False,1,0,1,2,False,2,False,0,4,24628,41,False,0
Ruy,Leiva,male,73,True,6,0,0,1,False,2,False,0,4,15806,41,True,0
Rocio,Raya,unknown,58,False,2,0,1,1,True,2,False,0,1,22286,44,False,0
Prudencio,Malo,male,66,False,5,0,2,1,False,3,False,0,5,20962,32,False,2
Mateo,Moraleda,male,78,False,6,0,0,1,False,3,False,0,5,31928,44,False,0
Anibal,Coloma,male,78,False,6,0,2,1,False,2,False,0,3,18619,43,False,3
Virgilio,Anglada,male,98,False,3,0,0,1,True,2,False,1,2,17556,39,False,0
Pepita,Martinez,female,58,False,6,0,1,1,False,3,False,0,1,20819,38,False,3
Jose Angel,Riba,unknown,72,False,1,2,7,1,True,2,False,0,1,17685,37,False,0
Aurea,Rosa,female,92,False,6,0,1,1,True,3,False,0,5,17944,43,False,0
Andres,Bru,male,69,False,6,0,2,1,True,2,True,0,5,20221,44,False,3
Lisandro,Roma,unknown,60,False,2,0,2,1,False,2,True,0,4,17084,40,False,0
Alvaro,Herrero,male,64,False,3,0,1,1,False,2,False,0,4,11858,34,False,0
Fatima,Blanco,female,71,True,3,0,1,1,True,2,True,0,1,26671,41,False,1
Anselma,Armas,female,69,False,6,0,2,1,False,2,False,0,1,25003,27,False,3
Lucia,Gomez,female,78,False,1,0,0,1,False,2,False,0,3,21006,42,False,0
Maria Jose,Molina,unknown,61,False,1,0,0,1,False,3,False,0,4,35353,44,False,0
Obdulia,Jurado,female,79,False,4,0,2,4,False,2,False,0,3,13625,41,False,0
Benjamin,Machado,male,66,False,5,0,0,1,False,2,False,0,4,15695,20,False,0
Gilberto,Moya,male,75,False,4,0,1,1,False,2,False,0,1,20204,44,False,0
Ruth,Marín,female,67,False,1,0,1,4,False,1,False,0,1,19003,43,False,3
Paco,Sancho,male,62,False,6,0,2,1,False,2,False,0,3,15635,43,False,0
Placido,Carretero,male,67,True,4,0,2,4,False,3,False,0,4,20391,41,False,0
Leire,Otero,female,61,False,4,0,2,1,False,2,True,0,5,19315,40,False,0
Angelita,Amorós,female,68,False,6,0,0,1,False,2,False,0,3,26806,20,False,0
Regulo,Parejo,unknown,75,False,4,0,1,1,True,2,False,0,1,20504,43,False,0
Nilo,Román,male,78,True,6,0,4,1,True,2,True,0,5,16630,38,False,0
Gloria,Pascual,female,61,False,5,2,0,4,False,2,False,0,1,13381,41,False,0
Javi,Marcos,unknown,68,False,1,0,0,1,False,3,False,0,3,13471,44,False,0
Rosendo,Osuna,male,78,False,6,0,8,4,True,2,False,1,4,16337,29,False,0
Rosalina,Pazos,female,65,False,2,0,1,1,False,3,True,0,2,16310,41,False,0
Inocencio,Vidal,male,66,False,4,0,2,1,True,2,False,0,3,31048,27,False,2
Palmira,Cardona,female,76,False,1,0,1,1,True,3,False,0,2,41013,44,False,0
Mamen,Segarra,unknown,65,True,5,0,1,4,False,2,False,0,3,20447,40,False,0
Domitila,Pi,female,67,False,6,0,2,1,False,2,False,0,1,12568,23,False,2
Francisco,Guijarro,male,67,True,3,0,3,1,False,1,False,0,1,21503,42,False,0
Encarnacion,Tormo,unknown,72,False,4,0,1,4,True,2,False,1,3,11295,34,False,3
Gala,Uría,female,59,False,4,0,2,1,False,1,False,0,4,15364,40,False,3
Emperatriz,Méndez,female,62,False,2,0,0,1,False,2,False,0,2,17120,43,False,3
Americo,Ferrera,male,76,False,5,0,2,1,False,1,False,0,4,13377,43,False,0
Evangelina,Quintanilla,female,64,False,6,0,1,4,True,2,True,0,3,12701,41,False,1
Francisco Jose,Nevado,unknown,77,False,2,0,2,1,False,3,False,0,3,35292,17,False,3
Calixta,Abellán,female,62,False,4,0,2,4,False,2,False,0,2,19855,32,False,0
Fausto,Albero,male,91,False,2,0,2,4,True,2,False,0,1,12843,43,False,0
Ainoa,Baena,unknown,65,True,3,0,5,1,False,2,False,0,3,19919,35,False,0
Ariel,Hoyos,male,78,False,6,0,2,4,False,3,False,0,4,19578,36,False,0
Rebeca,Navas,female,81,False,1,0,1,2,False,2,True,0,5,19727,37,False,0
Rosa,Lorenzo,female,81,False,1,0,3,1,True,2,False,0,5,20045,40,False,3
Virginia,Rocamora,female,73,True,1,0,0,2,False,2,True,0,4,11497,43,False,0
Marcelo,Baños,male,66,True,6,0,0,1,False,1,False,0,3,15847,37,False,0
Martina,Vázquez,female,64,True,5,0,1,6,True,2,False,1,4,18232,41,False,0
Lina,Casal,female,73,True,6,0,2,4,False,2,False,0,3,17185,34,False,0
Loreto,Barceló,male,93,False,2,0,2,1,False,3,False,1,4,11148,42,False,0
Paco,Río,male,76,False,4,0,1,4,False,2,False,0,2,29583,38,False,0
Yaiza,Olmedo,unknown,59,False,2,0,2,1,False,2,False,0,1,19174,18,False,0
Maria Belen,Salazar,unknown,63,False,6,0,0,4,False,2,False,0,3,13138,16,False,0
America,Solís,female,76,False,4,0,1,1,False,2,True,0,5,26522,37,False,0
Julio,Garrido,male,77,False,3,0,0,1,False,2,False,0,4,18335,38,False,0
Lilia,Ortuño,female,84,False,3,0,1,1,False,3,False,0,4,14605,36,False,0
Jimena,Verdejo,female,63,False,2,0,1,1,True,3,False,0,5,21849,43,False,3
Lilia,Torrijos,female,77,True,6,0,2,1,False,3,False,0,2,12218,44,False,0
